Date,Gmt time,open,high,low,close,volume
2024.05.16,12:19,1.08711,1.08718,1.08711,1.08718,26
2024.05.16,12:20,1.08718,1.08719,1.08711,1.08711,28
2024.05.16,12:21,1.08712,1.08718,1.08712,1.08717,23
2024.05.16,12:22,1.08718,1.08723,1.08716,1.08717,17
2024.05.16,12:23,1.08718,1.08723,1.08718,1.08722,39
2024.05.16,12:24,1.08723,1.08723,1.08701,1.08707,32
2024.05.16,12:25,1.08705,1.08707,1.08702,1.08705,20
2024.05.16,12:26,1.08704,1.08707,1.08704,1.08706,21
2024.05.16,12:27,1.08706,1.08706,1.08684,1.08691,38
2024.05.16,12:28,1.08692,1.08695,1.08688,1.08689,26
2024.05.16,12:29,1.0869,1.08692,1.08684,1.08685,34
2024.05.16,12:30,1.08683,1.08698,1.08682,1.08695,34
2024.05.16,12:31,1.08691,1.087,1.08689,1.08694,27
2024.05.16,12:32,1.08693,1.08711,1.08692,1.08707,37
2024.05.16,12:33,1.08707,1.08711,1.08703,1.08704,24
2024.05.16,12:34,1.08705,1.08709,1.08705,1.08708,25
2024.05.16,12:35,1.08709,1.08709,1.08696,1.08696,38
2024.05.16,12:36,1.08696,1.08702,1.08696,1.08699,26
2024.05.16,12:37,1.08699,1.08702,1.08694,1.08701,29
2024.05.16,12:38,1.087,1.08708,1.08699,1.08707,35
2024.05.16,12:39,1.08708,1.08717,1.08705,1.08705,52
2024.05.16,12:40,1.08705,1.0871,1.08705,1.08707,25
2024.05.16,12:41,1.08708,1.08716,1.08708,1.08713,15
2024.05.16,12:42,1.08713,1.08724,1.08713,1.08723,37
2024.05.16,12:43,1.08723,1.08729,1.0872,1.08728,57
2024.05.16,12:44,1.08727,1.08729,1.08721,1.08721,28
2024.05.16,12:45,1.08724,1.08734,1.08723,1.08733,32
2024.05.16,12:46,1.08734,1.08734,1.08717,1.08719,31
2024.05.16,12:47,1.0872,1.08725,1.08713,1.08713,19
2024.05.16,12:48,1.08714,1.08714,1.08709,1.08711,37
2024.05.16,12:49,1.0871,1.08712,1.08704,1.08709,42
2024.05.16,12:50,1.08706,1.08706,1.08697,1.08697,22
2024.05.16,12:51,1.08697,1.08701,1.08695,1.08698,32
2024.05.16,12:52,1.08697,1.08702,1.08693,1.087,39
2024.05.16,12:53,1.08699,1.08703,1.08697,1.087,26
2024.05.16,12:54,1.08701,1.08705,1.08696,1.08698,24
2024.05.16,12:55,1.08698,1.08703,1.08698,1.08702,26
2024.05.16,12:56,1.087,1.08703,1.08695,1.08702,15
2024.05.16,12:57,1.08701,1.08701,1.08693,1.08695,28
2024.05.16,12:58,1.08694,1.08699,1.08691,1.08697,35
2024.05.16,12:59,1.08696,1.08698,1.08693,1.08695,36
2024.05.16,13:00,1.08693,1.08698,1.08686,1.08697,31
2024.05.16,13:01,1.08698,1.08699,1.08695,1.08697,38
2024.05.16,13:02,1.08697,1.08698,1.0869,1.08693,27
2024.05.16,13:03,1.08693,1.08698,1.08691,1.08697,23
2024.05.16,13:04,1.08698,1.08705,1.08697,1.08703,26
2024.05.16,13:05,1.08704,1.08709,1.08703,1.08709,12
2024.05.16,13:06,1.08712,1.08712,1.08703,1.08706,31
2024.05.16,13:07,1.08707,1.08717,1.08707,1.08715,26
2024.05.16,13:08,1.08717,1.08722,1.08717,1.0872,33
2024.05.16,13:09,1.08724,1.08728,1.08722,1.08726,24
2024.05.16,13:10,1.08727,1.08727,1.08715,1.08716,33
2024.05.16,13:11,1.08715,1.08716,1.08711,1.08712,23
2024.05.16,13:12,1.08711,1.08714,1.08711,1.08713,24
2024.05.16,13:13,1.08712,1.08717,1.08711,1.08716,28
2024.05.16,13:14,1.08716,1.08718,1.08715,1.08716,25
2024.05.16,13:15,1.08717,1.08719,1.08716,1.08718,40
2024.05.16,13:16,1.08718,1.08725,1.08717,1.08724,27
2024.05.16,13:17,1.08723,1.0873,1.08723,1.08729,27
2024.05.16,13:18,1.0873,1.08732,1.08726,1.08728,42
2024.05.16,13:19,1.08729,1.08729,1.08712,1.08712,26
2024.05.16,13:20,1.08713,1.08713,1.08696,1.08697,26
2024.05.16,13:21,1.08698,1.08701,1.08695,1.087,22
2024.05.16,13:22,1.08701,1.08701,1.08693,1.08696,18
2024.05.16,13:23,1.08698,1.08699,1.08697,1.08698,16
2024.05.16,13:24,1.08698,1.08699,1.08697,1.08698,15
2024.05.16,13:25,1.08698,1.08702,1.08698,1.08701,12
2024.05.16,13:26,1.08703,1.08704,1.08698,1.08698,25
2024.05.16,13:27,1.08699,1.08701,1.08696,1.08698,27
2024.05.16,13:28,1.08699,1.08699,1.0869,1.08691,37
2024.05.16,13:29,1.08691,1.08695,1.08685,1.08688,28
2024.05.16,13:30,1.08689,1.08689,1.08682,1.08682,25
2024.05.16,13:31,1.08683,1.08686,1.08681,1.08682,25
2024.05.16,13:32,1.08682,1.08682,1.08671,1.08671,20
2024.05.16,13:33,1.0867,1.0867,1.08659,1.08663,34
2024.05.16,13:34,1.08662,1.08683,1.08662,1.08683,30
2024.05.16,13:35,1.08681,1.08687,1.08676,1.08683,33
2024.05.16,13:36,1.08682,1.08685,1.08678,1.08678,30
2024.05.16,13:37,1.0868,1.08688,1.0868,1.08686,33
2024.05.16,13:38,1.08686,1.08691,1.08682,1.08691,28
2024.05.16,13:39,1.08692,1.08697,1.08691,1.08697,18
2024.05.16,13:40,1.08695,1.08696,1.08687,1.08688,30
2024.05.16,13:41,1.08688,1.08694,1.08688,1.08694,17
2024.05.16,13:42,1.08695,1.08696,1.08692,1.08692,23
2024.05.16,13:43,1.08691,1.08691,1.08685,1.08687,32
2024.05.16,13:44,1.08689,1.08693,1.08686,1.08693,29
2024.05.16,13:45,1.08693,1.08698,1.08692,1.08697,21
2024.05.16,13:46,1.08698,1.08715,1.08698,1.08706,27
2024.05.16,13:47,1.08706,1.08709,1.08705,1.08708,26
2024.05.16,13:48,1.08708,1.08708,1.08702,1.08703,23
2024.05.16,13:49,1.08704,1.08708,1.08697,1.08708,36
2024.05.16,13:50,1.0871,1.08711,1.087,1.08701,32
2024.05.16,13:51,1.08704,1.08712,1.08704,1.08712,31
2024.05.16,13:52,1.08713,1.08716,1.08712,1.08716,22
2024.05.16,13:53,1.08715,1.08729,1.08713,1.08729,31
2024.05.16,13:54,1.08731,1.08733,1.08726,1.08729,26
2024.05.16,13:55,1.08731,1.08731,1.08712,1.08713,31
2024.05.16,13:56,1.08712,1.0872,1.08712,1.08717,35
2024.05.16,13:57,1.08718,1.08722,1.08712,1.08713,36
2024.05.16,13:58,1.08714,1.0872,1.08711,1.08719,30
2024.05.16,13:59,1.08719,1.08719,1.08713,1.08717,34
2024.05.16,14:00,1.08717,1.08731,1.08715,1.08715,37
2024.05.16,14:01,1.08713,1.08719,1.08713,1.08718,14
2024.05.16,14:02,1.08714,1.08714,1.08712,1.08713,23
2024.05.16,14:03,1.08713,1.08715,1.08712,1.08713,20
2024.05.16,14:04,1.08714,1.08724,1.08714,1.08723,30
2024.05.16,14:05,1.08724,1.08729,1.08722,1.08729,19
2024.05.16,14:06,1.08725,1.08725,1.0872,1.08722,40
2024.05.16,14:07,1.08722,1.08732,1.08722,1.08731,33
2024.05.16,14:08,1.08732,1.08742,1.0873,1.08738,25
2024.05.16,14:09,1.08737,1.08739,1.08733,1.08733,43
2024.05.16,14:10,1.08732,1.08732,1.08718,1.08718,32
2024.05.16,14:11,1.08718,1.08727,1.08718,1.08727,35
2024.05.16,14:12,1.08723,1.08727,1.08721,1.08727,14
2024.05.16,14:13,1.08728,1.08728,1.08727,1.08727,20
2024.05.16,14:14,1.08728,1.08729,1.08728,1.08729,12
2024.05.16,14:15,1.08729,1.08729,1.08729,1.08729,5
2024.05.16,14:16,1.08729,1.08732,1.08729,1.08732,10
2024.05.16,14:17,1.08734,1.08735,1.08718,1.08718,21
2024.05.16,14:18,1.08719,1.08721,1.08713,1.08713,25
2024.05.16,14:19,1.08714,1.08723,1.08714,1.08722,23
2024.05.16,14:20,1.08722,1.08722,1.08716,1.08716,14
2024.05.16,14:21,1.08717,1.08719,1.08717,1.08717,26
2024.05.16,14:22,1.08717,1.08718,1.08692,1.08693,23
2024.05.16,14:23,1.08695,1.08698,1.08677,1.08677,34
2024.05.16,14:24,1.08677,1.0869,1.08673,1.0869,27
2024.05.16,14:25,1.08689,1.08692,1.08686,1.08692,33
2024.05.16,14:26,1.08691,1.08691,1.08687,1.08689,26
2024.05.16,14:27,1.08688,1.08688,1.08657,1.08657,35
2024.05.16,14:28,1.08656,1.08663,1.08656,1.08657,26
2024.05.16,14:29,1.08658,1.08663,1.0865,1.08658,26
2024.05.16,14:30,1.08659,1.08661,1.08651,1.08651,30
2024.05.16,14:31,1.08652,1.08654,1.08634,1.08634,36
2024.05.16,14:32,1.08633,1.08648,1.08628,1.08648,39
2024.05.16,14:33,1.08647,1.08648,1.0864,1.0864,29
2024.05.16,14:34,1.08641,1.08643,1.08628,1.0864,47
2024.05.16,14:35,1.0864,1.08646,1.08636,1.08641,31
2024.05.16,14:36,1.08641,1.08648,1.08632,1.08633,23
2024.05.16,14:37,1.08634,1.08634,1.08631,1.08632,25
2024.05.16,14:38,1.08631,1.08643,1.08626,1.08629,32
2024.05.16,14:39,1.08628,1.08628,1.08611,1.08624,40
2024.05.16,14:40,1.08624,1.08641,1.08623,1.08641,21
2024.05.16,14:41,1.08645,1.08653,1.08641,1.08645,21
2024.05.16,14:42,1.08646,1.08651,1.0864,1.08651,24
2024.05.16,14:43,1.08652,1.08653,1.08636,1.0864,22
2024.05.16,14:44,1.0864,1.08652,1.0864,1.08652,35
2024.05.16,14:45,1.08653,1.08655,1.08651,1.08651,37
2024.05.16,14:46,1.08652,1.08656,1.08651,1.08651,27
2024.05.16,14:47,1.08649,1.08656,1.08649,1.08655,19
2024.05.16,14:48,1.08656,1.08667,1.08656,1.08666,19
2024.05.16,14:49,1.08664,1.08664,1.08648,1.08655,28
2024.05.16,14:50,1.08655,1.08657,1.08653,1.08656,32
2024.05.16,14:51,1.08657,1.08658,1.08649,1.08656,28
2024.05.16,14:52,1.08656,1.08657,1.08644,1.08644,28
2024.05.16,14:53,1.08643,1.08646,1.0864,1.08643,25
2024.05.16,14:54,1.08644,1.08652,1.08644,1.08646,27
2024.05.16,14:55,1.08646,1.08653,1.08646,1.08651,32
2024.05.16,14:56,1.0865,1.08654,1.08649,1.08652,42
2024.05.16,14:57,1.08653,1.08656,1.08644,1.08651,32
2024.05.16,14:58,1.08651,1.08662,1.08651,1.08657,34
2024.05.16,14:59,1.08656,1.08661,1.08656,1.08661,29
2024.05.16,15:00,1.08662,1.08674,1.08662,1.08672,32
2024.05.16,15:01,1.08672,1.08673,1.08663,1.08667,37
2024.05.16,15:02,1.08667,1.08667,1.08654,1.08655,32
2024.05.16,15:03,1.08652,1.08662,1.08651,1.0866,26
2024.05.16,15:04,1.08659,1.08662,1.08659,1.08662,29
2024.05.16,15:05,1.08662,1.08663,1.08643,1.0866,37
2024.05.16,15:06,1.0866,1.08667,1.08656,1.08665,25
2024.05.16,15:07,1.08666,1.08668,1.08661,1.08667,28
2024.05.16,15:08,1.08668,1.08668,1.08651,1.08664,26
2024.05.16,15:09,1.08665,1.08666,1.08659,1.08662,33
2024.05.16,15:10,1.08658,1.08669,1.08658,1.08669,40
2024.05.16,15:11,1.08666,1.08669,1.08665,1.08668,34
2024.05.16,15:12,1.08666,1.08669,1.08665,1.08665,22
2024.05.16,15:13,1.08669,1.08673,1.08667,1.08671,21
2024.05.16,15:14,1.0867,1.08676,1.08663,1.08663,30
2024.05.16,15:15,1.08659,1.08659,1.08649,1.08655,34
2024.05.16,15:16,1.08654,1.08666,1.08654,1.08656,23
2024.05.16,15:17,1.08656,1.08661,1.08651,1.08654,29
2024.05.16,15:18,1.08654,1.08656,1.08651,1.08655,21
2024.05.16,15:19,1.08656,1.08674,1.08656,1.08671,29
2024.05.16,15:20,1.08673,1.08694,1.08673,1.0869,32
2024.05.16,15:21,1.0869,1.08693,1.08684,1.08692,20
2024.05.16,15:22,1.08689,1.08696,1.08685,1.08695,29
2024.05.16,15:23,1.08696,1.08697,1.08683,1.08687,29
2024.05.16,15:24,1.08683,1.08683,1.08675,1.08677,23
2024.05.16,15:25,1.08687,1.08691,1.08687,1.08688,23
2024.05.16,15:26,1.08688,1.08689,1.08684,1.08689,35
2024.05.16,15:27,1.0869,1.08691,1.08681,1.08685,18
2024.05.16,15:28,1.08685,1.08685,1.08672,1.08675,24
2024.05.16,15:29,1.08675,1.08682,1.08663,1.08674,40
2024.05.16,15:30,1.08668,1.08729,1.08639,1.08645,33
2024.05.16,15:31,1.08655,1.08663,1.08627,1.08651,31
2024.05.16,15:32,1.0865,1.08658,1.08625,1.08658,35
2024.05.16,15:33,1.08654,1.08681,1.08647,1.08671,38
2024.05.16,15:34,1.08674,1.08678,1.08662,1.08678,37
2024.05.16,15:35,1.08678,1.08687,1.08661,1.08685,38
2024.05.16,15:36,1.08684,1.08684,1.08624,1.08624,36
2024.05.16,15:37,1.08623,1.08633,1.08611,1.08612,31
2024.05.16,15:38,1.08613,1.0863,1.08612,1.08617,35
2024.05.16,15:39,1.08614,1.08628,1.08603,1.08605,36
2024.05.16,15:40,1.08603,1.08633,1.08603,1.08613,34
2024.05.16,15:41,1.0861,1.08614,1.08601,1.08601,30
2024.05.16,15:42,1.08606,1.08638,1.08605,1.08638,34
2024.05.16,15:43,1.08636,1.08638,1.08622,1.08627,37
2024.05.16,15:44,1.08627,1.08641,1.08627,1.08639,36
2024.05.16,15:45,1.08642,1.08646,1.08626,1.08631,32
2024.05.16,15:46,1.08632,1.08647,1.08623,1.08646,34
2024.05.16,15:47,1.08646,1.0866,1.08645,1.08645,33
2024.05.16,15:48,1.08641,1.08641,1.08618,1.0862,37
2024.05.16,15:49,1.08621,1.08639,1.0862,1.08636,43
2024.05.16,15:50,1.08637,1.08653,1.08637,1.08648,41
2024.05.16,15:51,1.08648,1.08649,1.08629,1.08629,33
2024.05.16,15:52,1.08636,1.08649,1.08634,1.08644,34
2024.05.16,15:53,1.08642,1.08657,1.08631,1.08657,28
2024.05.16,15:54,1.08657,1.08658,1.08641,1.0865,40
2024.05.16,15:55,1.08655,1.08657,1.08636,1.08652,34
2024.05.16,15:56,1.08662,1.08662,1.08641,1.08642,33
2024.05.16,15:57,1.08643,1.08646,1.08624,1.08636,36
2024.05.16,15:58,1.08637,1.08645,1.08623,1.0863,34
2024.05.16,15:59,1.08629,1.08631,1.08624,1.08627,29
2024.05.16,16:00,1.0862,1.08644,1.0862,1.08635,36
2024.05.16,16:01,1.08637,1.0864,1.08624,1.08625,34
2024.05.16,16:02,1.08626,1.0864,1.08625,1.08637,32
2024.05.16,16:03,1.08639,1.0864,1.08626,1.08634,35
2024.05.16,16:04,1.08636,1.0864,1.08626,1.08629,26
2024.05.16,16:05,1.0863,1.08632,1.0861,1.0861,29
2024.05.16,16:06,1.0861,1.08617,1.08606,1.08611,32
2024.05.16,16:07,1.08608,1.08611,1.08593,1.086,36
2024.05.16,16:08,1.086,1.08621,1.086,1.08612,35
2024.05.16,16:09,1.08614,1.08615,1.08594,1.08595,34
2024.05.16,16:10,1.08595,1.0861,1.08593,1.08604,31
2024.05.16,16:11,1.08602,1.08602,1.08582,1.08593,32
2024.05.16,16:12,1.08594,1.08595,1.08583,1.08592,27
2024.05.16,16:13,1.0859,1.086,1.08585,1.08597,28
2024.05.16,16:14,1.08599,1.08617,1.08599,1.08617,36
2024.05.16,16:15,1.08623,1.08626,1.0861,1.08612,34
2024.05.16,16:16,1.08614,1.08622,1.0861,1.08616,30
2024.05.16,16:17,1.08615,1.08615,1.08593,1.08594,28
2024.05.16,16:18,1.08595,1.086,1.08589,1.086,25
2024.05.16,16:19,1.08599,1.08603,1.08585,1.08591,35
2024.05.16,16:20,1.0859,1.08601,1.08589,1.08596,30
2024.05.16,16:21,1.08594,1.08598,1.08584,1.08586,34
2024.05.16,16:22,1.08586,1.0861,1.08584,1.08608,29
2024.05.16,16:23,1.08609,1.08626,1.08609,1.08619,28
2024.05.16,16:24,1.0862,1.0862,1.08616,1.08618,31
2024.05.16,16:25,1.08617,1.08625,1.08616,1.08624,28
2024.05.16,16:26,1.08624,1.08633,1.08621,1.08631,29
2024.05.16,16:27,1.08631,1.08643,1.08626,1.08642,26
2024.05.16,16:28,1.08643,1.08659,1.08642,1.08654,23
2024.05.16,16:29,1.08656,1.08658,1.08643,1.08648,37
2024.05.16,16:30,1.08649,1.08663,1.08647,1.08647,30
2024.05.16,16:31,1.08646,1.08647,1.08639,1.08639,23
2024.05.16,16:32,1.08639,1.08645,1.08622,1.08626,31
2024.05.16,16:33,1.08627,1.08627,1.08611,1.08622,36
2024.05.16,16:34,1.08621,1.08624,1.08601,1.08606,28
2024.05.16,16:35,1.08605,1.0861,1.08586,1.08598,31
2024.05.16,16:36,1.08601,1.08613,1.086,1.08612,32
2024.05.16,16:37,1.08609,1.0861,1.0859,1.08592,34
2024.05.16,16:38,1.08596,1.08597,1.08576,1.08578,35
2024.05.16,16:39,1.08577,1.08582,1.08559,1.08563,37
2024.05.16,16:40,1.08565,1.08565,1.08555,1.08557,31
2024.05.16,16:41,1.08566,1.08586,1.08566,1.08577,34
2024.05.16,16:42,1.08579,1.08582,1.0856,1.08561,30
2024.05.16,16:43,1.08564,1.08564,1.0855,1.08552,29
2024.05.16,16:44,1.08553,1.08562,1.08551,1.08556,40
2024.05.16,16:45,1.08558,1.08559,1.08545,1.08554,29
2024.05.16,16:46,1.08564,1.08566,1.08556,1.08564,34
2024.05.16,16:47,1.08567,1.08574,1.08565,1.08565,28
2024.05.16,16:48,1.08566,1.08566,1.0855,1.08551,32
2024.05.16,16:49,1.08552,1.08566,1.08551,1.08555,30
2024.05.16,16:50,1.08557,1.08566,1.08552,1.08566,33
2024.05.16,16:51,1.08565,1.08572,1.08561,1.08567,30
2024.05.16,16:52,1.08568,1.08572,1.0856,1.08562,29
2024.05.16,16:53,1.08563,1.0857,1.08558,1.08566,21
2024.05.16,16:54,1.08567,1.08572,1.08555,1.08572,32
2024.05.16,16:55,1.08572,1.08573,1.08561,1.08563,34
2024.05.16,16:56,1.08565,1.08568,1.08556,1.08566,25
2024.05.16,16:57,1.08566,1.08567,1.08549,1.08551,27
2024.05.16,16:58,1.0855,1.08553,1.0854,1.08553,22
2024.05.16,16:59,1.08552,1.08562,1.08552,1.08555,32
2024.05.16,17:00,1.08557,1.08566,1.08547,1.08558,37
2024.05.16,17:01,1.08559,1.08587,1.08559,1.08585,32
2024.05.16,17:02,1.08584,1.08588,1.08578,1.08588,33
2024.05.16,17:03,1.08588,1.08598,1.08587,1.08594,25
2024.05.16,17:04,1.08595,1.08599,1.08586,1.08586,17
2024.05.16,17:05,1.08585,1.08592,1.08576,1.08591,29
2024.05.16,17:06,1.0859,1.08591,1.08564,1.08564,27
2024.05.16,17:07,1.08564,1.08564,1.08539,1.08543,29
2024.05.16,17:08,1.08547,1.0857,1.08547,1.08568,29
2024.05.16,17:09,1.08568,1.08573,1.08564,1.08567,29
2024.05.16,17:10,1.08566,1.08567,1.08557,1.08557,26
2024.05.16,17:11,1.08558,1.08583,1.08558,1.08582,30
2024.05.16,17:12,1.08582,1.0859,1.08577,1.08586,26
2024.05.16,17:13,1.08586,1.08591,1.08579,1.08579,27
2024.05.16,17:14,1.08579,1.08602,1.08579,1.08601,31
2024.05.16,17:15,1.08598,1.08615,1.08598,1.08614,27
2024.05.16,17:16,1.08615,1.0862,1.08613,1.08613,35
2024.05.16,17:17,1.08614,1.08614,1.08597,1.08598,30
2024.05.16,17:18,1.08598,1.08599,1.08594,1.08598,17
2024.05.16,17:19,1.08599,1.08606,1.08595,1.08595,31
2024.05.16,17:20,1.08597,1.08607,1.08595,1.08604,29
2024.05.16,17:21,1.08605,1.08605,1.08593,1.08605,31
2024.05.16,17:22,1.08602,1.08615,1.08602,1.0861,25
2024.05.16,17:23,1.08613,1.08625,1.08613,1.08617,35
2024.05.16,17:24,1.08617,1.08618,1.08602,1.08609,23
2024.05.16,17:25,1.0861,1.0861,1.08602,1.0861,25
2024.05.16,17:26,1.08611,1.08612,1.08604,1.0861,24
2024.05.16,17:27,1.08611,1.08613,1.08602,1.08609,31
2024.05.16,17:28,1.0861,1.08621,1.08608,1.08621,35
2024.05.16,17:29,1.08624,1.08625,1.08622,1.08625,36
2024.05.16,17:30,1.0862,1.08645,1.08615,1.08639,30
2024.05.16,17:31,1.08641,1.08645,1.08635,1.08639,28
2024.05.16,17:32,1.08638,1.08645,1.08634,1.08643,32
2024.05.16,17:33,1.08644,1.08645,1.08639,1.08642,27
2024.05.16,17:34,1.08641,1.08652,1.08637,1.08637,22
2024.05.16,17:35,1.08636,1.08637,1.08627,1.08629,30
2024.05.16,17:36,1.08631,1.08642,1.08631,1.08633,24
2024.05.16,17:37,1.08632,1.08633,1.08621,1.08627,35
2024.05.16,17:38,1.08626,1.08629,1.08617,1.08626,25
2024.05.16,17:39,1.08626,1.08637,1.08626,1.08631,30
2024.05.16,17:40,1.08632,1.08649,1.08632,1.08641,31
2024.05.16,17:41,1.0864,1.0865,1.08639,1.0865,33
2024.05.16,17:42,1.08651,1.08656,1.08645,1.08654,30
2024.05.16,17:43,1.08653,1.08657,1.08646,1.08654,28
2024.05.16,17:44,1.08655,1.08664,1.08648,1.08649,24
2024.05.16,17:45,1.08648,1.0865,1.08629,1.08636,34
2024.05.16,17:46,1.08637,1.08649,1.08637,1.08644,34
2024.05.16,17:47,1.08645,1.08647,1.08638,1.08639,28
2024.05.16,17:48,1.08639,1.08644,1.08629,1.08633,28
2024.05.16,17:49,1.08632,1.08654,1.08632,1.08654,34
2024.05.16,17:50,1.08655,1.08684,1.08655,1.08684,38
2024.05.16,17:51,1.08682,1.08683,1.08673,1.08683,40
2024.05.16,17:52,1.08681,1.08685,1.0866,1.08667,39
2024.05.16,17:53,1.08667,1.08669,1.08655,1.08664,35
2024.05.16,17:54,1.08663,1.08679,1.08663,1.08678,32
2024.05.16,17:55,1.08677,1.08679,1.08668,1.08671,33
2024.05.16,17:56,1.08669,1.08681,1.08667,1.08678,34
2024.05.16,17:57,1.08679,1.08688,1.08667,1.08688,32
2024.05.16,17:58,1.08689,1.08694,1.08684,1.0869,38
2024.05.16,17:59,1.08691,1.08695,1.08688,1.08695,28
2024.05.16,18:00,1.08698,1.08701,1.08688,1.08692,38
2024.05.16,18:01,1.08693,1.08693,1.08668,1.08679,37
2024.05.16,18:02,1.08678,1.08684,1.08668,1.08668,35
2024.05.16,18:03,1.08666,1.08695,1.08666,1.08694,39
2024.05.16,18:04,1.08693,1.08695,1.08686,1.08692,34
2024.05.16,18:05,1.08693,1.08701,1.08693,1.08695,24
2024.05.16,18:06,1.08692,1.08692,1.08678,1.08687,33
2024.05.16,18:07,1.08691,1.08695,1.08691,1.08694,21
2024.05.16,18:08,1.08695,1.08695,1.08679,1.0869,32
2024.05.16,18:09,1.08691,1.08699,1.08691,1.08699,26
2024.05.16,18:10,1.08697,1.08697,1.08688,1.0869,23
2024.05.16,18:11,1.08689,1.08701,1.08689,1.087,24
2024.05.16,18:12,1.087,1.087,1.08689,1.0869,25
2024.05.16,18:13,1.08689,1.08691,1.08684,1.08686,20
2024.05.16,18:14,1.08685,1.08685,1.08677,1.08684,29
2024.05.16,18:15,1.08684,1.08688,1.08681,1.08688,22
2024.05.16,18:16,1.08689,1.08692,1.08689,1.08692,14
2024.05.16,18:17,1.08691,1.08691,1.08673,1.08674,26
2024.05.16,18:18,1.08673,1.08675,1.08668,1.08673,20
2024.05.16,18:19,1.08672,1.08675,1.08663,1.08674,33
2024.05.16,18:20,1.08675,1.08675,1.08672,1.08672,18
2024.05.16,18:21,1.08674,1.08675,1.08662,1.08662,23
2024.05.16,18:22,1.08662,1.08689,1.08662,1.08688,37
2024.05.16,18:23,1.08689,1.08704,1.08688,1.08701,26
2024.05.16,18:24,1.08701,1.08702,1.08691,1.08691,25
2024.05.16,18:25,1.08691,1.08696,1.08691,1.08695,19
2024.05.16,18:26,1.08695,1.08698,1.08688,1.08691,19
2024.05.16,18:27,1.08691,1.08698,1.08691,1.08697,25
2024.05.16,18:28,1.08697,1.08701,1.08694,1.08698,24
2024.05.16,18:29,1.08697,1.087,1.08694,1.08694,21
2024.05.16,18:30,1.08696,1.087,1.08692,1.08692,32
2024.05.16,18:31,1.08692,1.08699,1.08688,1.08696,30
2024.05.16,18:32,1.08697,1.08704,1.08697,1.08703,18
2024.05.16,18:33,1.08706,1.08708,1.08702,1.08704,36
2024.05.16,18:34,1.08703,1.08713,1.08701,1.08712,36
2024.05.16,18:35,1.08719,1.08723,1.08715,1.08723,12
2024.05.16,18:36,1.08722,1.08722,1.0871,1.08711,22
2024.05.16,18:37,1.0871,1.08714,1.08709,1.08712,26
2024.05.16,18:38,1.08712,1.08712,1.08701,1.08707,23
2024.05.16,18:39,1.0871,1.08713,1.08701,1.08702,23
2024.05.16,18:40,1.08702,1.08711,1.08701,1.08711,25
2024.05.16,18:41,1.0871,1.08715,1.08706,1.08709,24
2024.05.16,18:42,1.0871,1.08711,1.08703,1.08703,22
2024.05.16,18:43,1.08703,1.08716,1.08702,1.08716,31
2024.05.16,18:44,1.08717,1.08723,1.08715,1.08717,22
2024.05.16,18:45,1.08716,1.08719,1.08715,1.08717,30
2024.05.16,18:46,1.08716,1.08717,1.08712,1.08713,32
2024.05.16,18:47,1.08712,1.08712,1.08705,1.08706,29
2024.05.16,18:48,1.08706,1.08715,1.08706,1.08714,31
2024.05.16,18:49,1.08715,1.08723,1.08715,1.08721,17
2024.05.16,18:50,1.0872,1.08722,1.08717,1.08718,23
2024.05.16,18:51,1.08719,1.08722,1.08715,1.08721,22
2024.05.16,18:52,1.08721,1.08728,1.08721,1.08725,17
2024.05.16,18:53,1.08726,1.08731,1.08723,1.08731,31
2024.05.16,18:54,1.0873,1.0874,1.0873,1.0874,28
2024.05.16,18:55,1.08739,1.08747,1.08736,1.08746,29
2024.05.16,18:56,1.08745,1.08747,1.08738,1.08744,36
2024.05.16,18:57,1.08745,1.08749,1.08744,1.08748,28
2024.05.16,18:58,1.0875,1.08752,1.08747,1.08748,28
2024.05.16,18:59,1.08748,1.08748,1.08744,1.08746,28
2024.05.16,19:00,1.08745,1.08747,1.08727,1.08727,30
2024.05.16,19:01,1.08725,1.08726,1.08698,1.08712,35
2024.05.16,19:02,1.08711,1.08721,1.08711,1.08721,37
2024.05.16,19:03,1.0872,1.08721,1.08705,1.08718,35
2024.05.16,19:04,1.08718,1.08719,1.08705,1.08706,29
2024.05.16,19:05,1.08707,1.08707,1.08699,1.087,24
2024.05.16,19:06,1.08696,1.08705,1.08692,1.08703,32
2024.05.16,19:07,1.08702,1.08713,1.08702,1.08712,21
2024.05.16,19:08,1.08711,1.08714,1.08705,1.08712,35
2024.05.16,19:09,1.08712,1.08718,1.08712,1.08716,27
2024.05.16,19:10,1.08717,1.0872,1.08711,1.0872,28
2024.05.16,19:11,1.08719,1.0873,1.08712,1.08729,24
2024.05.16,19:12,1.08728,1.08737,1.08728,1.08736,31
2024.05.16,19:13,1.08738,1.08741,1.08738,1.08738,16
2024.05.16,19:14,1.08739,1.08745,1.08738,1.08741,23
2024.05.16,19:15,1.08742,1.08746,1.08735,1.08735,24
2024.05.16,19:16,1.08735,1.08741,1.08735,1.08741,12
2024.05.16,19:17,1.0874,1.0874,1.08734,1.08736,25
2024.05.16,19:18,1.08737,1.0874,1.08736,1.08737,29
2024.05.16,19:19,1.08737,1.08738,1.08727,1.0873,28
2024.05.16,19:20,1.08731,1.08743,1.0873,1.08735,23
2024.05.16,19:21,1.08736,1.0874,1.08729,1.08739,30
2024.05.16,19:22,1.08734,1.08742,1.08732,1.08742,23
